Timestamp,Lat,Lon,Signal_Strength
1652390700.0,40.11436974,-88.22624399,-61
1652390760.0,40.11443702,-88.22675578,-81
1652390880.0,40.11443702,-88.22675578,-50
1652390940.0,40.11494382,-88.22708348,-53
1652391060.0,40.11494382,-88.22708348,-57
1652391180.0,40.11569314,-88.22721089,-64
1652391540.0,40.1146715,-88.22756184,-59
1652391900.0,40.11452821,-88.22742453,-83
1652392020.0,40.11452821,-88.22742453,-65
1652392140.0,40.11452821,-88.22742453,-36
1652392200.0,40.11452821,-88.22742453,-49
1652392320.0,40.11452821,-88.22742453,-37
1652392440.0,40.11452821,-88.22742453,-44
1652392560.0,40.11452821,-88.22742453,-69
1652392620.0,40.11452821,-88.22742453,-25
1652392740.0,40.11452821,-88.22742453,-39
1652392800.0,40.11452821,-88.22742453,-66
1652392920.0,40.11452821,-88.22742453,-64
1652393100.0,40.11452821,-88.22742453,-29
1652393220.0,40.11452821,-88.22742453,-58
1652393340.0,40.11452821,-88.22742453,-64
1652393520.0,40.11057855,-88.22628404,-62
1652393640.0,40.11057855,-88.22628404,-83
1652393700.0,40.11057855,-88.22628404,-51
1652393940.0,40.11058172,-88.22531317,-34
1652394000.0,40.11058172,-88.22531317,-34
1652394120.0,40.11060854,-88.22357912,-50
1652394180.0,40.11060854,-88.22357912,-65
1652394360.0,40.11060854,-88.22357912,-54
1652394420.0,40.11060854,-88.22357912,-54
1652394660.0,40.11060854,-88.22357912,-75
1652394660.0,40.11060854,-88.22357912,-75
1652397060.0,40.11264725,-88.22220331,-79
1652397720.0,40.11147753,-88.22417529,-40
1652397840.0,40.11147353,-88.22414185,-51
1652398020.0,40.11183957,-88.22458622,-40
1652398080.0,40.11183957,-88.22458622,-77
1652398380.0,40.11183957,-88.22458622,-66
1652398500.0,40.11183957,-88.22458622,-55
1652398620.0,40.11183957,-88.22458622,-31
1652398980.0,40.11460251,-88.22565261,-76
1652399040.0,40.11460251,-88.22565261,-75
1652399280.0,40.11460251,-88.22565261,-78
1652399400.0,40.11460251,-88.22565261,-34
1652400300.0,40.11137788,-88.22596481,-88
